Freq.,S(f)in,S(f)re
0.23193,0.00000,0.00000
0.23438,0.00000,0.00000
0.23682,0.00000,0.00000
0.23926,0.00000,0.00000
0.24170,0.00000,0.00000
0.24414,0.00000,0.00000
0.24658,0.00000,0.00000
0.24902,0.00000,0.00000
0.25146,0.00000,0.00000
0.25391,0.00000,0.00000
0.25635,0.00000,0.00000
0.25879,0.00000,0.00000
0.26123,0.00000,0.00000
0.26367,0.00000,0.00000
0.26611,0.00000,0.00000
0.26855,0.00000,0.00000
0.27100,0.00000,0.00000
0.27344,0.00000,0.00000
0.27588,0.00000,0.00000
0.27832,0.00000,0.00000
0.28076,0.00000,0.00000
0.28320,0.00000,0.00000
0.28564,0.00000,0.00000
0.28809,0.00000,0.00000
0.29053,0.00000,0.00000
0.29297,0.00000,0.00000
0.29541,0.00000,0.00000
0.29785,0.00000,0.00000
0.30029,0.00000,0.00000
0.30273,0.00000,0.00000
0.30518,0.00000,0.00000
0.30762,0.00000,0.00000
0.31006,0.00000,0.00000
0.31250,0.00000,0.00000
0.31494,0.00000,0.00000
0.31738,0.00000,0.00000
0.31982,0.00000,0.00000
0.32227,0.00000,0.00000
0.32471,0.00000,0.00000
0.32715,0.00000,0.00000
0.32959,0.00000,0.00000
0.33203,0.00000,0.00000
0.33447,0.00000,0.00000
0.33691,0.00000,0.00000
0.33936,0.00000,0.00000
0.34180,0.00000,0.00000
0.34424,0.00000,0.00000
0.34668,0.00000,0.00000
0.34912,0.00000,0.00000
0.35156,0.00000,0.00000
0.35400,0.00000,0.00000
0.35645,0.00000,0.00000
0.35889,0.00000,0.00000
0.36133,0.00000,0.00000
0.36377,0.00000,0.00000
0.36621,0.00000,0.00000
0.36865,0.00000,0.00000
0.37109,0.00000,0.00000
0.37354,0.00000,0.00000
0.37598,0.00000,0.00000
0.37842,0.00000,0.00000
0.38086,0.00000,0.00000
0.38330,0.00000,0.00000
0.38574,0.00000,0.00000
0.38818,0.00000,0.00000
0.39062,0.00000,0.00000
0.39307,0.00000,0.00000
0.39551,0.00000,0.00000
0.39795,0.00000,0.00000
0.40039,0.00000,0.00000
0.40283,0.00000,0.00000
0.40527,0.00000,0.00000
0.40771,0.00000,0.00000
0.41016,0.00000,0.00000
0.41260,0.00000,0.00000
0.41504,0.00000,0.00000
0.41748,0.00000,0.00000
0.41992,0.00000,0.00000
0.42236,0.00000,0.00000
0.42480,0.00000,0.00000
0.42725,0.00000,0.00000
0.42969,0.00000,0.00000
0.43213,0.00000,0.00000
0.43457,0.00000,0.00000
0.43701,0.00000,0.00000
0.43945,0.00000,0.00000
0.44189,0.00000,0.00000
0.44434,0.00000,0.00000
0.44678,0.00001,0.00000
0.44922,0.00001,0.00001
0.45166,0.00001,0.00001
0.45410,0.00001,0.00001
0.45654,0.00002,0.00001
0.45898,0.00002,0.00002
0.46143,0.00003,0.00002
0.46387,0.00004,0.00003
0.46631,0.00005,0.00003
0.46875,0.00006,0.00004
0.47119,0.00007,0.00005
0.47363,0.00009,0.00006
0.47607,0.00011,0.00008
0.47852,0.00013,0.00009
0.48096,0.00016,0.00011
0.48340,0.00020,0.00013
0.48584,0.00024,0.00016
0.48828,0.00029,0.00018
0.49072,0.00035,0.00022
0.49316,0.00042,0.00025
0.49561,0.00051,0.00030
0.49805,0.00060,0.00034
0.50049,0.00072,0.00039
0.50293,0.00085,0.00045
0.50537,0.00100,0.00051
0.50781,0.00118,0.00058
0.51025,0.00139,0.00066
0.51270,0.00162,0.00074
0.51514,0.00190,0.00082
0.51758,0.00221,0.00091
0.52002,0.00258,0.00101
0.52246,0.00300,0.00111
0.52490,0.00348,0.00122
0.52734,0.00402,0.00133
0.52979,0.00465,0.00145
0.53223,0.00536,0.00157
0.53467,0.00618,0.00169
0.53711,0.00710,0.00182
0.53955,0.00814,0.00195
0.54199,0.00931,0.00207
0.54443,0.01063,0.00220
0.54688,0.01211,0.00233
0.54932,0.01377,0.00246
0.55176,0.01561,0.00259
0.55420,0.01766,0.00271
0.55664,0.01992,0.00284
0.55908,0.02241,0.00296
0.56152,0.02514,0.00308
0.56396,0.02813,0.00319
0.56641,0.03138,0.00330
0.56885,0.03491,0.00341
0.57129,0.03873,0.00352
0.57373,0.04285,0.00362
0.57617,0.04726,0.00371
0.57861,0.05199,0.00381
0.58105,0.05702,0.00390
0.58350,0.06237,0.00399
0.58594,0.06804,0.00407
0.58838,0.07401,0.00415
0.59082,0.08030,0.00424
0.59326,0.08689,0.00432
0.59570,0.09379,0.00440
0.59814,0.10098,0.00448
0.60059,0.10845,0.00456
0.60303,0.11621,0.00464
0.60547,0.12422,0.00472
0.60791,0.13250,0.00480
0.61035,0.14101,0.00489
0.61279,0.14975,0.00497
0.61523,0.15871,0.00506
0.61768,0.16786,0.00514
0.62012,0.17719,0.00523
0.62256,0.18668,0.00531
0.62500,0.19632,0.00540
0.62744,0.20609,0.00548
0.62988,0.21597,0.00555
0.63232,0.22594,0.00563
0.63477,0.23600,0.00570
0.63721,0.24611,0.00576
0.63965,0.25628,0.00581
0.64209,0.26648,0.00586
0.64453,0.27670,0.00589
0.64697,0.28694,0.00592
0.64941,0.29718,0.00593
0.65186,0.30742,0.00594
0.65430,0.31765,0.00593
0.65674,0.32787,0.00591
0.65918,0.33807,0.00588
0.66162,0.34825,0.00585
0.66406,0.35841,0.00580
0.66650,0.36856,0.00574
0.66895,0.37868,0.00568
0.67139,0.38878,0.00561
0.67383,0.39886,0.00553
0.67627,0.40892,0.00545
0.67871,0.41896,0.00537
0.68115,0.42898,0.00529
0.68359,0.43898,0.00521
0.68604,0.44896,0.00513
0.68848,0.45891,0.00505
0.69092,0.46885,0.00498
0.69336,0.47877,0.00491
0.69580,0.48867,0.00485
0.69824,0.49856,0.00480
0.70068,0.50845,0.00476
0.70312,0.51833,0.00473
0.70557,0.52822,0.00471
0.70801,0.53813,0.00470
0.71045,0.54805,0.00471
0.71289,0.55801,0.00472
0.71533,0.56801,0.00475
0.71777,0.57806,0.00479
0.72021,0.58817,0.00484
0.72266,0.59834,0.00491
0.72510,0.60859,0.00499
0.72754,0.61891,0.00508
0.72998,0.62930,0.00518
0.73242,0.63978,0.00529
0.73486,0.65034,0.00541
0.73730,0.66097,0.00554
0.73975,0.67168,0.00568
0.74219,0.68245,0.00582
0.74463,0.69329,0.00597
0.74707,0.70418,0.00613
0.74951,0.71513,0.00628
0.75195,0.72612,0.00643
0.75439,0.73716,0.00659
0.75684,0.74823,0.00674
0.75928,0.75934,0.00689
0.76172,0.77047,0.00703
0.76416,0.78163,0.00717
0.76660,0.79281,0.00729
0.76904,0.80400,0.00742
0.77148,0.81520,0.00753
0.77393,0.82638,0.00763
0.77637,0.83755,0.00773
0.77881,0.84868,0.00781
0.78125,0.85976,0.00789
0.78369,0.87075,0.00795
0.78613,0.88163,0.00800
0.78857,0.89237,0.00805
0.79102,0.90293,0.00809
0.79346,0.91329,0.00811
0.79590,0.92341,0.00813
0.79834,0.93324,0.00814
0.80078,0.94276,0.00815
0.80322,0.95194,0.00814
0.80566,0.96075,0.00813
0.80811,0.96916,0.00811
0.81055,0.97717,0.00808
0.81299,0.98476,0.00805
0.81543,0.99193,0.00801
0.81787,0.99867,0.00796
0.82031,1.00501,0.00790
0.82275,1.01096,0.00784
0.82520,1.01654,0.00777
0.82764,1.02177,0.00769
0.83008,1.02668,0.00761
0.83252,1.03132,0.00752
0.83496,1.03570,0.00743
0.83740,1.03987,0.00733
0.83984,1.04384,0.00722
0.84229,1.04766,0.00711
0.84473,1.05134,0.00700
0.84717,1.05490,0.00689
0.84961,1.05835,0.00677
0.85205,1.06170,0.00665
0.85449,1.06495,0.00653
0.85693,1.06808,0.00641
0.85938,1.07109,0.00629
0.86182,1.07394,0.00618
0.86426,1.07662,0.00607
0.86670,1.07908,0.00596
0.86914,1.08129,0.00586
0.87158,1.08320,0.00576
0.87402,1.08476,0.00567
0.87646,1.08592,0.00559
0.87891,1.08662,0.00551
0.88135,1.08683,0.00544
0.88379,1.08648,0.00537
0.88623,1.08553,0.00531
0.88867,1.08394,0.00525
0.89111,1.08167,0.00520
0.89355,1.07869,0.00515
0.89600,1.07499,0.00511
0.89844,1.07056,0.00507
0.90088,1.06540,0.00503
0.90332,1.05952,0.00499
0.90576,1.05295,0.00496
0.90820,1.04574,0.00492
0.91064,1.03793,0.00489
0.91309,1.02960,0.00486
0.91553,1.02082,0.00483
0.91797,1.01168,0.00479
0.92041,1.00227,0.00476
0.92285,0.99271,0.00473
0.92529,0.98310,0.00470
0.92773,0.97356,0.00467
0.93018,0.96419,0.00464
0.93262,0.95510,0.00461
0.93506,0.94641,0.00458
0.93750,0.93821,0.00456
0.93994,0.93058,0.00453
0.94238,0.92362,0.00451
0.94482,0.91738,0.00449
0.94727,0.91192,0.00447
0.94971,0.90728,0.00445
0.95215,0.90349,0.00444
0.95459,0.90055,0.00443
0.95703,0.89848,0.00442
0.95947,0.89724,0.00441
0.96191,0.89682,0.00440
0.96436,0.89717,0.00440
0.96680,0.89824,0.00440
0.96924,0.89997,0.00440
0.97168,0.90230,0.00441
0.97412,0.90515,0.00441
0.97656,0.90845,0.00442
0.97900,0.91210,0.00443
0.98145,0.91602,0.00444
0.98389,0.92011,0.00446
0.98633,0.92430,0.00447
0.98877,0.92848,0.00449
0.99121,0.93256,0.00451
0.99365,0.93645,0.00453
0.99609,0.94006,0.00456
0.99854,0.94330,0.00458
1.00098,0.94608,0.00461
1.00342,0.94832,0.00463
1.00586,0.94995,0.00466
1.00830,0.95088,0.00469
1.01074,0.95108,0.00472
1.01318,0.95046,0.00474
1.01562,0.94900,0.00477
1.01807,0.94665,0.00479
1.02051,0.94339,0.00481
1.02295,0.93922,0.00483
1.02539,0.93412,0.00484
1.02783,0.92811,0.00486
1.03027,0.92121,0.00486
1.03271,0.91347,0.00486
1.03516,0.90493,0.00486
1.03760,0.89564,0.00485
1.04004,0.88568,0.00483
1.04248,0.87511,0.00480
1.04492,0.86402,0.00477
1.04736,0.85249,0.00474
1.04980,0.84061,0.00469
1.05225,0.82846,0.00464
1.05469,0.81612,0.00458
1.05713,0.80369,0.00452
1.05957,0.79123,0.00445
1.06201,0.77883,0.00437
1.06445,0.76654,0.00430
1.06689,0.75443,0.00421
1.06934,0.74256,0.00412
1.07178,0.73095,0.00403
1.07422,0.71966,0.00394
1.07666,0.70871,0.00385
1.07910,0.69812,0.00375
1.08154,0.68791,0.00365
1.08398,0.67810,0.00355
1.08643,0.66869,0.00345
1.08887,0.65968,0.00335
1.09131,0.65107,0.00325
1.09375,0.64286,0.00315
1.09619,0.63505,0.00305
1.09863,0.62763,0.00295
1.10107,0.62060,0.00285
1.10352,0.61394,0.00275
1.10596,0.60767,0.00265
1.10840,0.60176,0.00256
1.11084,0.59621,0.00246
1.11328,0.59102,0.00237
1.11572,0.58617,0.00228
1.11816,0.58167,0.00219
1.12061,0.57749,0.00211
1.12305,0.57363,0.00202
1.12549,0.57006,0.00194
1.12793,0.56677,0.00187
1.13037,0.56373,0.00180
1.13281,0.56092,0.00173
1.13525,0.55830,0.00167
1.13770,0.55584,0.00161
1.14014,0.55350,0.00156
1.14258,0.55124,0.00152
1.14502,0.54902,0.00148
1.14746,0.54679,0.00145
1.14990,0.54453,0.00142
1.15234,0.54218,0.00140
1.15479,0.53973,0.00138
1.15723,0.53714,0.00138
1.15967,0.53441,0.00138
1.16211,0.53151,0.00138
1.16455,0.52847,0.00139
1.16699,0.52529,0.00141
1.16943,0.52201,0.00144
1.17188,0.51867,0.00147
1.17432,0.51534,0.00150
1.17676,0.51208,0.00154
1.17920,0.50897,0.00159
1.18164,0.50613,0.00164
1.18408,0.50365,0.00169
1.18652,0.50164,0.00175
1.18896,0.50023,0.00181
1.19141,0.49953,0.00187
1.19385,0.49966,0.00194
1.19629,0.50073,0.00200
1.19873,0.50286,0.00207
1.20117,0.50614,0.00214
1.20361,0.51065,0.00220
1.20605,0.51645,0.00227
1.20850,0.52359,0.00233
1.21094,0.53210,0.00239
1.21338,0.54197,0.00245
1.21582,0.55318,0.00250
1.21826,0.56568,0.00255
1.22070,0.57940,0.00260
1.22314,0.59425,0.00264
1.22559,0.61009,0.00268
1.22803,0.62678,0.00271
1.23047,0.64416,0.00273
1.23291,0.66203,0.00275
1.23535,0.68021,0.00276
1.23779,0.69848,0.00276
1.24023,0.71660,0.00276
1.24268,0.73437,0.00275
1.24512,0.75153,0.00273
1.24756,0.76787,0.00271
1.25000,0.78317,0.00268
1.25244,0.79720,0.00264
1.25488,0.80976,0.00260
1.25732,0.82067,0.00255
1.25977,0.82977,0.00250
1.26221,0.83692,0.00244
1.26465,0.84199,0.00238
1.26709,0.84490,0.00232
1.26953,0.84560,0.00226
1.27197,0.84405,0.00219
1.27441,0.84026,0.00213
1.27686,0.83426,0.00207
1.27930,0.82613,0.00200
1.28174,0.81596,0.00195
1.28418,0.80388,0.00189
1.28662,0.79003,0.00184
1.28906,0.77460,0.00179
1.29150,0.75779,0.00175
1.29395,0.73979,0.00171
1.29639,0.72083,0.00168
1.29883,0.70114,0.00166
1.30127,0.68095,0.00164
1.30371,0.66050,0.00163
1.30615,0.63999,0.00162
1.30859,0.61965,0.00162
1.31104,0.59966,0.00163
1.31348,0.58020,0.00164
1.31592,0.56143,0.00166
1.31836,0.54347,0.00169
1.32080,0.52644,0.00171
1.32324,0.51039,0.00174
1.32568,0.49540,0.00178
1.32812,0.48147,0.00181
1.33057,0.46860,0.00185
1.33301,0.45677,0.00189
1.33545,0.44594,0.00193
1.33789,0.43603,0.00196
1.34033,0.42696,0.00200
1.34277,0.41865,0.00203
1.34521,0.41100,0.00205
1.34766,0.40389,0.00207
1.35010,0.39723,0.00209
1.35254,0.39093,0.00210
1.35498,0.38487,0.00211
1.35742,0.37899,0.00211
1.35986,0.37320,0.00210
1.36230,0.36744,0.00209
1.36475,0.36167,0.00207
1.36719,0.35585,0.00204
1.36963,0.34996,0.00201
1.37207,0.34400,0.00198
1.37451,0.33797,0.00194
1.37695,0.33189,0.00190
1.37939,0.32579,0.00186
1.38184,0.31969,0.00181
1.38428,0.31364,0.00176
1.38672,0.30767,0.00171
1.38916,0.30184,0.00166
1.39160,0.29617,0.00162
1.39404,0.29071,0.00157
1.39648,0.28549,0.00152
1.39893,0.28053,0.00148
1.40137,0.27586,0.00144
1.40381,0.27149,0.00140
1.40625,0.26743,0.00137
1.40869,0.26367,0.00134
1.41113,0.26022,0.00131
1.41357,0.25705,0.00129
1.41602,0.25415,0.00127
1.41846,0.25151,0.00125
1.42090,0.24909,0.00124
1.42334,0.24688,0.00123
1.42578,0.24484,0.00122
1.42822,0.24294,0.00122
1.43066,0.24118,0.00122
1.43311,0.23951,0.00122
1.43555,0.23792,0.00122
1.43799,0.23638,0.00122
1.44043,0.23488,0.00122
1.44287,0.23341,0.00123
1.44531,0.23194,0.00123
1.44775,0.23046,0.00124
1.45020,0.22897,0.00124
1.45264,0.22745,0.00125
1.45508,0.22588,0.00125
1.45752,0.22426,0.00126
1.45996,0.22257,0.00126
1.46240,0.22081,0.00126
1.46484,0.21897,0.00126
1.46729,0.21702,0.00125
1.46973,0.21495,0.00125
1.47217,0.21276,0.00124
1.47461,0.21043,0.00124
1.47705,0.20795,0.00123
1.47949,0.20531,0.00122
1.48193,0.20250,0.00121
1.48438,0.19951,0.00120
1.48682,0.19635,0.00118
1.48926,0.19300,0.00117
1.49170,0.18948,0.00116
1.49414,0.18578,0.00114
1.49658,0.18192,0.00113
1.49902,0.17791,0.00112
1.50146,0.17376,0.00110
1.50391,0.16949,0.00109
1.50635,0.16513,0.00108
1.50879,0.16070,0.00106
1.51123,0.15622,0.00105
1.51367,0.15172,0.00104
1.51611,0.14724,0.00103
1.51855,0.14281,0.00102
1.52100,0.13845,0.00101
1.52344,0.13421,0.00100
1.52588,0.13011,0.00099
1.52832,0.12619,0.00098
1.53076,0.12248,0.00097
1.53320,0.11902,0.00096
1.53564,0.11583,0.00095
1.53809,0.11294,0.00094
1.54053,0.11039,0.00093
1.54297,0.10820,0.00092
1.54541,0.10640,0.00091
1.54785,0.10501,0.00090
1.55029,0.10405,0.00089
1.55273,0.10356,0.00088
1.55518,0.10354,0.00087
1.55762,0.10402,0.00085
1.56006,0.10502,0.00084
1.56250,0.10656,0.00083
1.56494,0.10865,0.00082
1.56738,0.11129,0.00081
1.56982,0.11452,0.00080
1.57227,0.11833,0.00079
1.57471,0.12273,0.00078
1.57715,0.12772,0.00078
1.57959,0.13330,0.00077
1.58203,0.13947,0.00077
1.58447,0.14620,0.00076
1.58691,0.15347,0.00076
1.58936,0.16126,0.00076
1.59180,0.16951,0.00077
1.59424,0.17819,0.00077
1.59668,0.18722,0.00078
1.59912,0.19653,0.00079
1.60156,0.20605,0.00080
1.60400,0.21568,0.00082
1.60645,0.22531,0.00083
1.60889,0.23484,0.00085
1.61133,0.24417,0.00087
1.61377,0.25318,0.00090
1.61621,0.26175,0.00093
1.61865,0.26979,0.00096
1.62109,0.27720,0.00099
1.62354,0.28388,0.00103
1.62598,0.28976,0.00107
1.62842,0.29479,0.00111
1.63086,0.29892,0.00115
1.63330,0.30213,0.00120
1.63574,0.30441,0.00125
1.63818,0.30577,0.00131
1.64062,0.30625,0.00136
1.64307,0.30590,0.00142
1.64551,0.30476,0.00149
1.64795,0.30291,0.00155
1.65039,0.30043,0.00161
1.65283,0.29741,0.00168
1.65527,0.29391,0.00174
1.65771,0.29003,0.00181
1.66016,0.28584,0.00187
1.66260,0.28143,0.00193
1.66504,0.27684,0.00199
1.66748,0.27215,0.00205
1.66992,0.26741,0.00210
1.67236,0.26265,0.00215
1.67480,0.25792,0.00219
1.67725,0.25325,0.00223
1.67969,0.24866,0.00226
1.68213,0.24418,0.00229
1.68457,0.23983,0.00231
1.68701,0.23563,0.00232
1.68945,0.23160,0.00233
1.69189,0.22776,0.00233
1.69434,0.22413,0.00232
1.69678,0.22072,0.00231
1.69922,0.21754,0.00229
1.70166,0.21462,0.00227
1.70410,0.21195,0.00224
1.70654,0.20953,0.00221
1.70898,0.20737,0.00218
1.71143,0.20543,0.00214
1.71387,0.20371,0.00211
1.71631,0.20217,0.00207
1.71875,0.20076,0.00202
1.72119,0.19945,0.00198
1.72363,0.19818,0.00194
1.72607,0.19689,0.00190
1.72852,0.19554,0.00186
1.73096,0.19406,0.00182
1.73340,0.19241,0.00178
1.73584,0.19053,0.00175
1.73828,0.18841,0.00171
1.74072,0.18601,0.00168
1.74316,0.18332,0.00165
1.74561,0.18034,0.00162
1.74805,0.17709,0.00160
1.75049,0.17361,0.00158
1.75293,0.16992,0.00156
1.75537,0.16608,0.00154
1.75781,0.16214,0.00152
1.76025,0.15818,0.00151
1.76270,0.15425,0.00150
1.76514,0.15042,0.00150
1.76758,0.14675,0.00149
1.77002,0.14330,0.00149
1.77246,0.14010,0.00149
1.77490,0.13718,0.00150
1.77734,0.13458,0.00150
1.77979,0.13229,0.00151
1.78223,0.13031,0.00152
1.78467,0.12861,0.00153
1.78711,0.12716,0.00154
1.78955,0.12592,0.00155
1.79199,0.12483,0.00156
1.79443,0.12385,0.00157
1.79688,0.12290,0.00157
1.79932,0.12193,0.00158
1.80176,0.12088,0.00159
1.80420,0.11970,0.00159
1.80664,0.11834,0.00159
1.80908,0.11678,0.00159
1.81152,0.11498,0.00159
1.81396,0.11295,0.00158
1.81641,0.11068,0.00158
1.81885,0.10820,0.00157
1.82129,0.10552,0.00155
1.82373,0.10269,0.00154
1.82617,0.09976,0.00153
1.82861,0.09678,0.00151
1.83105,0.09382,0.00150
1.83350,0.09094,0.00148
1.83594,0.08821,0.00147
1.83838,0.08568,0.00145
1.84082,0.08341,0.00144
1.84326,0.08146,0.00143
1.84570,0.07986,0.00142
1.84814,0.07865,0.00142
1.85059,0.07785,0.00141
1.85303,0.07746,0.00142
1.85547,0.07747,0.00142
1.85791,0.07788,0.00143
1.86035,0.07864,0.00144
1.86279,0.07972,0.00145
1.86523,0.08107,0.00147
1.86768,0.08263,0.00149
1.87012,0.08434,0.00152
1.87256,0.08611,0.00155
1.87500,0.08789,0.00158
1.87744,0.08960,0.00161
1.87988,0.09117,0.00165
1.88232,0.09254,0.00169
1.88477,0.09365,0.00173
1.88721,0.09446,0.00177
1.88965,0.09491,0.00182
1.89209,0.09498,0.00186
1.89453,0.09466,0.00190
1.89697,0.09394,0.00194
1.89941,0.09281,0.00199
1.90186,0.09131,0.00203
1.90430,0.08946,0.00207
1.90674,0.08728,0.00210
1.90918,0.08484,0.00214
1.91162,0.08218,0.00217
1.91406,0.07935,0.00219
1.91650,0.07643,0.00222
1.91895,0.07346,0.00224
1.92139,0.07052,0.00225
1.92383,0.06767,0.00226
1.92627,0.06496,0.00227
1.92871,0.06246,0.00227
1.93115,0.06021,0.00227
1.93359,0.05825,0.00227
1.93604,0.05664,0.00226
1.93848,0.05539,0.00225
1.94092,0.05454,0.00223
1.94336,0.05410,0.00222
1.94580,0.05408,0.00220
1.94824,0.05447,0.00218
1.95068,0.05528,0.00217
1.95312,0.05648,0.00216
1.95557,0.05805,0.00215
1.95801,0.05996,0.00214
1.96045,0.06217,0.00214
1.96289,0.06464,0.00214
1.96533,0.06731,0.00215
1.96777,0.07013,0.00216
1.97021,0.07305,0.00218
1.97266,0.07598,0.00221
1.97510,0.07888,0.00224
1.97754,0.08168,0.00228
1.97998,0.08430,0.00233
1.98242,0.08671,0.00239
1.98486,0.08882,0.00245
1.98730,0.09061,0.00251
1.98975,0.09201,0.00258
1.99219,0.09300,0.00266
1.99463,0.09355,0.00274
1.99707,0.09363,0.00283
1.99951,0.09325,0.00291
2.00195,0.09241,0.00300
2.00439,0.09111,0.00309
2.00684,0.08938,0.00317
2.00928,0.08724,0.00326
2.01172,0.08474,0.00334
2.01416,0.08192,0.00342
2.01660,0.07883,0.00350
2.01904,0.07551,0.00358
2.02148,0.07203,0.00365
2.02393,0.06843,0.00371
2.02637,0.06477,0.00377
2.02881,0.06109,0.00383
2.03125,0.05745,0.00388
2.03369,0.05389,0.00392
2.03613,0.05045,0.00396
2.03857,0.04716,0.00399
2.04102,0.04404,0.00402
2.04346,0.04113,0.00405
2.04590,0.03844,0.00407
2.04834,0.03597,0.00408
2.05078,0.03375,0.00409
2.05322,0.03178,0.00410
2.05566,0.03005,0.00411
2.05811,0.02858,0.00412
2.06055,0.02735,0.00413
2.06299,0.02637,0.00414
2.06543,0.02562,0.00416
2.06787,0.02512,0.00417
2.07031,0.02485,0.00420
2.07275,0.02480,0.00422
2.07520,0.02499,0.00426
2.07764,0.02539,0.00430
2.08008,0.02601,0.00436
2.08252,0.02684,0.00442
2.08496,0.02788,0.00449
2.08740,0.02912,0.00458
2.08984,0.03056,0.00467
2.09229,0.03217,0.00478
2.09473,0.03394,0.00490
2.09717,0.03587,0.00503
2.09961,0.03793,0.00517
2.10205,0.04009,0.00532
2.10449,0.04233,0.00548
2.10693,0.04462,0.00564
2.10938,0.04692,0.00581
2.11182,0.04921,0.00598
2.11426,0.05144,0.00615
2.11670,0.05357,0.00631
2.11914,0.05556,0.00647
2.12158,0.05739,0.00662
2.12402,0.05900,0.00676
2.12646,0.06037,0.00688
2.12891,0.06146,0.00698
2.13135,0.06225,0.00706
2.13379,0.06272,0.00711
2.13623,0.06285,0.00714
2.13867,0.06264,0.00714
2.14111,0.06208,0.00710
2.14355,0.06118,0.00704
2.14600,0.05994,0.00695
2.14844,0.05840,0.00682
2.15088,0.05656,0.00666
2.15332,0.05446,0.00648
2.15576,0.05213,0.00627
2.15820,0.04961,0.00603
2.16064,0.04693,0.00578
2.16309,0.04413,0.00550
2.16553,0.04125,0.00521
2.16797,0.03834,0.00491
2.17041,0.03541,0.00460
2.17285,0.03252,0.00428
2.17529,0.02968,0.00397
2.17773,0.02693,0.00366
2.18018,0.02429,0.00335
2.18262,0.02177,0.00305
2.18506,0.01941,0.00276
2.18750,0.01719,0.00248
2.18994,0.01514,0.00222
2.19238,0.01326,0.00198
2.19482,0.01154,0.00175
2.19727,0.00998,0.00154
2.19971,0.00858,0.00134
2.20215,0.00734,0.00117
2.20459,0.00624,0.00101
2.20703,0.00527,0.00087
2.20947,0.00443,0.00074
2.21191,0.00370,0.00063
2.21436,0.00307,0.00053
2.21680,0.00253,0.00044
2.21924,0.00208,0.00037
2.22168,0.00169,0.00030
2.22412,0.00137,0.00025
2.22656,0.00111,0.00020
2.22900,0.00089,0.00017
2.23145,0.00071,0.00013
2.23389,0.00056,0.00011
2.23633,0.00044,0.00009
2.23877,0.00035,0.00007
2.24121,0.00027,0.00005
2.24365,0.00021,0.00004
2.24609,0.00016,0.00003
2.24854,0.00012,0.00003
2.25098,0.00009,0.00002
2.25342,0.00007,0.00001
2.25586,0.00005,0.00001
2.25830,0.00004,0.00001
2.26074,0.00003,0.00001
2.26318,0.00002,0.00000
2.26562,0.00002,0.00000
2.26807,0.00001,0.00000
2.27051,0.00001,0.00000
